Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778939042,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,82,0,990,986.7907829182336,546.9707000302151,1505.0089000724256,252488.60975609755
1778939043,5,,Aggregated,1.900000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,83,0,990,984.5805879435446,546.9707000302151,1505.0089000724256,252611.2409638554
1778939044,5,,Aggregated,2.000000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,85,0,990,986.9121799916577,546.9707000302151,1505.0089000724256,252693.1294117647
1778939045,5,,Aggregated,2.100000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,88,0,980,983.899029539316,546.9707000302151,1505.0089000724256,252734.26136363635
1778939046,5,,Aggregated,2.000000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,89,0,990,987.5927763988442,546.9707000302151,1505.0089000724256,252845.8651685393
1778939047,5,,Aggregated,1.700000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,92,0,980,985.0827630384035,546.9707000302151,1505.0089000724256,252880.22826086957
1778939048,5,,Aggregated,1.800000,0.000000,990,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,95,0,990,986.503112626164,546.9707000302151,1505.0089000724256,253050.85263157895
1778939049,5,,Aggregated,2.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,96,0,990,986.6249624938064,546.9707000302151,1505.0089000724256,253151.02083333334
1778939050,5,,Aggregated,2.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,96,0,990,986.6249624938064,546.9707000302151,1505.0089000724256,253151.02083333334
1778939051,5,,Aggregated,2.000000,0.000000,980,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,99,0,980,981.0367323178327,546.9707000302151,1505.0089000724256,253040.8686868687
1778939052,5,,Aggregated,1.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,102,0,990,986.8079578382985,546.9707000302151,1505.0089000724256,253323.99019607843
1778939053,5,,Aggregated,1.700000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,103,0,1000,987.0711087330598,546.9707000302151,1505.0089000724256,253287.01941747573
1778939054,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,105,0,1000,988.6975457104633,546.9707000302151,1505.0089000724256,253340.4380952381
1778939055,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,105,0,1000,988.6975457104633,546.9707000302151,1505.0089000724256,253340.4380952381
